130.812
137.965
157.833
159.740
159.264
158.151
130.335
192.086
142.972
160.058
153.065
160.774
164.986
146.468
162.284
155.528
150.363
198.444
153.542
156.164
182.390
156.244
173.410
157.833
145.992
156.482
163.635
147.502
167.449
157.595
147.661
173.887
155.290
146.866
159.264
171.820
159.661
165.145
157.038
149.727
150.204
157.992
154.416
167.449

105.381
0.477
49.273
33.379
31.312
48.002
40.134
28.849
25.829
48.478
45.935
77.804
30.359
40.770
31.153
61.830
23.286
38.942
36.319
5.881
38.624
26.306
40.293
51.339
46.174
45.856
31.789
45.220
47.366
49.035
44.425
28.928
46.571
37.273
43.790
42.836
35.763
27.259
36.240
61.035
32.743
28.928
56.267
44.902
